no;date;time;year;month;doy;dow;death;cvd;resp;temp;dptp;rhum;pm10;o3
4040;22/01/1998;4040;1998;1;22;Thursday;124;44;13;0;29.9;NA;37.53434321;3.7400954
4041;23/01/1998;4041;1998;1;23;Friday;125;58;11;-2.222222222;25.8;NA;40.87628189;4.036259756
4042;24/01/1998;4042;1998;1;24;Saturday;152;70;19;-2.222222222;24.2;NA;43.72066918;4.748517712
4043;25/01/1998;4043;1998;1;25;Sunday;139;62;14;-2.222222222;22.9;NA;25.82826586;11.59540709
4044;26/01/1998;4044;1998;1;26;Monday;153;49;17;-0.555555556;28.6;NA;44.76793325;4.203693285
4045;27/01/1998;4045;1998;1;27;Tuesday;120;51;10;0.555555556;30.4;NA;33.86813734;3.881518184
4046;28/01/1998;4046;1998;1;28;Wednesday;123;49;16;2.222222222;32.5;NA;39.83139701;3.79723796
4047;29/01/1998;4047;1998;1;29;Thursday;110;44;13;2.777777778;30.6;NA;32.33291288;6.856263946
4048;30/01/1998;4048;1998;1;30;Friday;138;63;12;-0.555555556;25.6;NA;19.86026441;8.299684738
4049;31/01/1998;4049;1998;1;31;Saturday;132;58;12;1.666666667;29.1;NA;37.97310972;7.68765115
4050;01/02/1998;4050;1998;2;32;Sunday;142;57;18;3.888888889;31;NA;26.83808392;9.498116106
4051;02/02/1998;4051;1998;2;33;Monday;120;42;11;0.555555556;26.6;NA;18.14737386;13.17011999
4052;03/02/1998;4052;1998;2;34;Tuesday;86;41;8;1.111111111;28.9;NA;26.11063352;16.83166871
4053;04/02/1998;4053;1998;2;35;Wednesday;120;42;14;0;25.6;NA;15.15576068;27.59944009
4054;05/02/1998;4054;1998;2;36;Thursday;121;62;12;0;27.4;NA;7.045025787;30.41065923
4055;06/02/1998;4055;1998;2;37;Friday;124;67;13;2.222222222;29.4;NA;15.08176613;25.72861941
4056;07/02/1998;4056;1998;2;38;Saturday;122;47;15;1.111111111;28.7;NA;30.00817415;21.84915156
4057;08/02/1998;4057;1998;2;39;Sunday;110;47;10;0.555555556;28.3;NA;27.08431297;26.80881346
4058;09/02/1998;4058;1998;2;40;Monday;123;50;16;1.666666667;28.8;NA;88.10793176;6.834284747
4059;10/02/1998;4059;1998;2;41;Tuesday;125;53;10;3.888888889;33.9;NA;65.68677324;8.46789923
4060;11/02/1998;4060;1998;2;42;Wednesday;136;61;12;5;38.6;NA;34.04232402;6.183726302
4061;12/02/1998;4061;1998;2;43;Thursday;116;47;13;1.666666667;28.3;NA;12.98721353;15.99706011
4062;13/02/1998;4062;1998;2;44;Friday;119;48;13;2.222222222;31.4;NA;36.96516171;9.150958622
4063;14/02/1998;4063;1998;2;45;Saturday;135;54;11;3.333333333;31;NA;33.94965212;9.074748648
4064;15/02/1998;4064;1998;2;46;Sunday;125;48;9;6.111111111;32;NA;28.98639246;10.92620761
4065;16/02/1998;4065;1998;2;47;Monday;129;64;10;5.555555556;35.3;NA;35.76892647;12.44940413
4066;17/02/1998;4066;1998;2;48;Tuesday;116;49;13;5;38.8;NA;15.90738123;13.79981119
4067;18/02/1998;4067;1998;2;49;Wednesday;108;44;11;3.888888889;35.3;NA;NA;19.75569225
4068;19/02/1998;4068;1998;2;50;Thursday;113;40;13;4.444444444;35;NA;21.85369592;9.63968137
4069;20/02/1998;4069;1998;2;51;Friday;110;57;11;3.888888889;33.5;NA;21.94805919;12.93970522
4070;21/02/1998;4070;1998;2;52;Saturday;110;44;16;3.333333333;30.1;NA;17.88001511;16.49257599
4071;22/02/1998;4071;1998;2;53;Sunday;116;54;11;6.666666667;35;NA;41.71747532;15.8138639
4072;23/02/1998;4072;1998;2;54;Monday;139;67;17;5;29.7;NA;32.69681952;21.77378559
4073;24/02/1998;4073;1998;2;55;Tuesday;135;57;19;7.222222222;36.7;NA;41.68373412;11.3368999
4074;25/02/1998;4074;1998;2;56;Wednesday;114;42;15;5.555555556;34.6;NA;42.57764603;21.01288899
4075;26/02/1998;4075;1998;2;57;Thursday;127;54;11;12.22222222;36.7;NA;39.61101955;17.69262789
4076;27/02/1998;4076;1998;2;58;Friday;107;44;13;5.555555556;37.7;NA;30.55606088;17.27796808
4077;28/02/1998;4077;1998;2;59;Saturday;132;59;13;5;33.2;NA;23.605283;14.79617489
4078;01/03/1998;4078;1998;3;60;Sunday;120;44;19;1.666666667;28.5;NA;8.616253712;14.59364063
4079;02/03/1998;4079;1998;3;61;Monday;115;52;10;0.555555556;31.5;NA;18.58746583;8.549841501
4080;03/03/1998;4080;1998;3;62;Tuesday;123;40;14;1.111111111;30.4;NA;7.535923174;20.57353307
4081;04/03/1998;4081;1998;3;63;Wednesday;114;45;5;1.111111111;24.1;NA;15.69347707;23.81638451
4082;05/03/1998;4082;1998;3;64;Thursday;110;44;9;2.222222222;24.1;NA;11.5730914;22.71534779
4083;06/03/1998;4083;1998;3;65;Friday;91;42;3;1.111111111;27.9;NA;34.29995221;13.21759221
4084;07/03/1998;4084;1998;3;66;Saturday;125;62;17;2.222222222;28.1;NA;29.57832556;25.74559405
4085;08/03/1998;4085;1998;3;67;Sunday;121;57;16;3.333333333;34.2;NA;13.55738892;25.14103096
4086;09/03/1998;4086;1998;3;68;Monday;131;62;13;-3.333333333;20.7;NA;22.69016939;31.73730188
4087;10/03/1998;4087;1998;3;69;Tuesday;134;62;8;-7.777777778;4.9;NA;16.49720472;22.45966792
4088;11/03/1998;4088;1998;3;70;Wednesday;123;56;11;-7.777777778;2.3;NA;18.53122676;18.92185592
4089;12/03/1998;4089;1998;3;71;Thursday;104;51;7;-7.777777778;6.7;NA;38.52613843;15.19958381
4090;13/03/1998;4090;1998;3;72;Friday;134;52;8;-1.666666667;20.7;NA;51.35064824;17.98425376
4091;14/03/1998;4091;1998;3;73;Saturday;132;53;18;-2.222222222;14;NA;16.26428461;28.34580936
4092;15/03/1998;4092;1998;3;74;Sunday;90;39;9;-2.777777778;20.9;NA;14.08465016;30.95212973
4093;16/03/1998;4093;1998;3;75;Monday;134;63;16;-1.111111111;22.6;NA;22.28230628;30.34907315
4094;17/03/1998;4094;1998;3;76;Tuesday;97;34;11;2.222222222;31.7;NA;36.44718231;16.42106056
4095;18/03/1998;4095;1998;3;77;Wednesday;115;47;9;7.222222222;41.9;NA;38.14777247;6.1315127
4096;19/03/1998;4096;1998;3;78;Thursday;128;64;6;2.777777778;34.2;NA;4.588504626;21.76841414
4097;20/03/1998;4097;1998;3;79;Friday;102;37;12;1.666666667;27.1;NA;6.721975703;39.41729793
4098;21/03/1998;4098;1998;3;80;Saturday;116;52;7;2.777777778;24.7;NA;3.689962365;37.77027297
4099;22/03/1998;4099;1998;3;81;Sunday;89;30;8;2.222222222;22.6;NA;9.744006203;29.12854344
4100;23/03/1998;4100;1998;3;82;Monday;119;54;12;3.333333333;21.6;NA;38.73615496;18.1454189
4101;24/03/1998;4101;1998;3;83;Tuesday;138;67;6;4.444444444;23.3;NA;33.30579078;16.62517931
4102;25/03/1998;4102;1998;3;84;Wednesday;124;43;13;10.55555556;38.6;NA;38.7570916;20.36274545
4103;26/03/1998;4103;1998;3;85;Thursday;126;47;11;20;53.9;NA;95.71521832;33.38936895
4104;27/03/1998;4104;1998;3;86;Friday;120;48;7;19.44444444;52.3;NA;100.6474857;32.91254414
4105;28/03/1998;4105;1998;3;87;Saturday;128;52;7;13.88888889;50.9;NA;16.71998171;30.46494007
4106;29/03/1998;4106;1998;3;88;Sunday;107;48;10;16.66666667;54.3;NA;42.7068963;23.25820784
4107;30/03/1998;4107;1998;3;89;Monday;106;48;3;22.77777778;59.4;NA;31.81402757;26.2735864
4108;31/03/1998;4108;1998;3;90;Tuesday;114;49;11;15;51.7;NA;28.70166214;23.42752334
4109;01/04/1998;4109;1998;4;91;Wednesday;89;32;8;6.666666667;36.6;NA;16.63885223;20.35430208
4110;02/04/1998;4110;1998;4;92;Thursday;95;45;3;6.666666667;37.1;NA;13.79655351;14.54953185
4111;03/04/1998;4111;1998;4;93;Friday;102;51;1;5;35;NA;13.80111064;19.87170534
4112;04/04/1998;4112;1998;4;94;Saturday;113;53;10;5;28.1;NA;6.013094104;28.99253985
4113;05/04/1998;4113;1998;4;95;Sunday;101;41;10;5;23.7;NA;16.80386494;20.73838966
4114;06/04/1998;4114;1998;4;96;Monday;105;45;6;8.888888889;32.6;NA;32.12562854;19.47384878
4115;07/04/1998;4115;1998;4;97;Tuesday;100;41;5;11.11111111;39.4;NA;50.30882414;18.87072549
4116;08/04/1998;4116;1998;4;98;Wednesday;103;49;6;8.888888889;46.3;NA;21.25150217;9.414066621
4117;09/04/1998;4117;1998;4;99;Thursday;107;46;6;6.111111111;32.8;NA;11.15136515;26.3835845
4118;10/04/1998;4118;1998;4;100;Friday;109;51;4;7.777777778;27;NA;17.16445055;25.9406119
4119;11/04/1998;4119;1998;4;101;Saturday;91;31;10;10;34.9;NA;32.88515754;21.87408009
4120;12/04/1998;4120;1998;4;102;Sunday;115;59;8;17.77777778;38.5;NA;41.09640648;43.77415152
4121;13/04/1998;4121;1998;4;103;Monday;111;50;10;16.66666667;46.7;NA;50.07285276;32.61680526
4122;14/04/1998;4122;1998;4;104;Tuesday;111;38;11;14.44444444;48.1;NA;24.21576027;22.1242111
4123;15/04/1998;4123;1998;4;105;Wednesday;112;49;3;11.66666667;46.6;NA;48.0923208;13.81684588
4124;16/04/1998;4124;1998;4;106;Thursday;102;45;10;5.555555556;40;NA;10.12110868;11.25345119
4125;17/04/1998;4125;1998;4;107;Friday;111;58;7;7.222222222;30.2;NA;21.49990595;18.28195477
4126;18/04/1998;4126;1998;4;108;Saturday;113;49;15;10;32.1;NA;42.07400124;20.69939114
4127;19/04/1998;4127;1998;4;109;Sunday;99;36;15;11.11111111;33;NA;28.17606736;28.93198535
4128;20/04/1998;4128;1998;4;110;Monday;100;40;9;11.11111111;40.8;NA;46.15802663;23.268427
4129;21/04/1998;4129;1998;4;111;Tuesday;99;39;7;10;46.2;NA;28.97047021;30.40743818
4130;22/04/1998;4130;1998;4;112;Wednesday;95;33;8;11.66666667;37.1;NA;23.98093853;30.97947126
4131;23/04/1998;4131;1998;4;113;Thursday;104;44;9;13.33333333;35.6;NA;45.24633299;18.9970324
4132;24/04/1998;4132;1998;4;114;Friday;99;43;4;16.66666667;36.5;NA;48.98093853;26.95220673
4133;25/04/1998;4133;1998;4;115;Saturday;113;45;14;13.33333333;46.8;NA;40.92597986;30.23831888
4134;26/04/1998;4134;1998;4;116;Sunday;103;51;10;8.888888889;43.3;NA;26.00793521;27.65342764
4135;27/04/1998;4135;1998;4;117;Monday;92;36;9;7.222222222;27.5;NA;11.0604096;31.60677561
4136;28/04/1998;4136;1998;4;118;Tuesday;92;39;8;7.777777778;33.8;NA;28.86412862;22.44881756
4137;29/04/1998;4137;1998;4;119;Wednesday;102;52;7;12.22222222;48.4;NA;53.10571766;13.54594594
4138;30/04/1998;4138;1998;4;120;Thursday;107;43;9;12.77777778;51.3;NA;37.96357765;10.50608521
4139;01/05/1998;4139;1998;5;121;Friday;108;52;5;15;53.7;NA;27.00283385;12.80650363
4140;02/05/1998;4140;1998;5;122;Saturday;99;45;4;13.88888889;52;NA;42.065319;19.34347169
4141;03/05/1998;4141;1998;5;123;Sunday;93;34;9;11.66666667;50.3;NA;19.80450864;22.41859423
4142;04/05/1998;4142;1998;5;124;Monday;119;56;5;15.55555556;47;NA;28.79404032;21.12095401
4143;05/05/1998;4143;1998;5;125;Tuesday;115;43;11;16.66666667;54.1;NA;44.39095775;19.88787894
4144;06/05/1998;4144;1998;5;126;Wednesday;99;44;9;20;56.8;NA;39.84376484;24.45502301
4145;07/05/1998;4145;1998;5;127;Thursday;80;31;3;13.88888889;56;NA;34.8620844;23.93901407
4146;08/05/1998;4146;1998;5;128;Friday;92;44;8;16.66666667;51.3;NA;19.98784746;35.68009703
4147;09/05/1998;4147;1998;5;129;Saturday;110;51;8;14.44444444;43.5;NA;14.02280791;25.49178708
4148;10/05/1998;4148;1998;5;130;Sunday;115;40;11;14.44444444;40.1;NA;9.980934628;27.57231072
4149;11/05/1998;4149;1998;5;131;Monday;101;46;8;16.11111111;48.1;NA;30.79788518;22.45153854
4150;12/05/1998;4150;1998;5;132;Tuesday;107;57;7;17.22222222;55.1;NA;57.82652692;34.19402532
4151;13/05/1998;4151;1998;5;133;Wednesday;112;41;4;20;52.5;NA;40.79773904;30.60680171
4152;14/05/1998;4152;1998;5;134;Thursday;117;54;7;20;55.4;NA;52.82747656;34.51423878
4153;15/05/1998;4153;1998;5;135;Friday;117;56;7;23.88888889;65.8;NA;110.7765467;37.14918968
4154;16/05/1998;4154;1998;5;136;Saturday;85;40;6;22.22222222;50.9;NA;34.7372905;35.28843215
4155;17/05/1998;4155;1998;5;137;Sunday;120;55;8;20;49.2;NA;35.19150627;26.97262208
4156;18/05/1998;4156;1998;5;138;Monday;112;54;10;24.44444444;49.4;NA;101.6718635;36.06653677
4157;19/05/1998;4157;1998;5;139;Tuesday;137;63;10;26.11111111;61;NA;91.72682218;36.30511578
4158;20/05/1998;4158;1998;5;140;Wednesday;88;32;10;18.33333333;52.8;NA;45.65207632;21.45797812
4159;21/05/1998;4159;1998;5;141;Thursday;101;40;5;17.77777778;46.9;NA;33.60015538;25.98734367
4160;22/05/1998;4160;1998;5;142;Friday;93;39;8;13.88888889;47.9;NA;28.72054106;21.40758923
4161;23/05/1998;4161;1998;5;143;Saturday;100;37;14;16.11111111;45.5;NA;33.56234595;32.86444954
4162;24/05/1998;4162;1998;5;144;Sunday;86;30;5;16.11111111;54.3;NA;27.60800662;32.5236064
4163;25/05/1998;4163;1998;5;145;Monday;87;32;9;16.66666667;48.3;NA;16.53996255;36.75794724
4164;26/05/1998;4164;1998;5;146;Tuesday;93;35;8;17.22222222;45.7;NA;38.52880861;25.74024859
4165;27/05/1998;4165;1998;5;147;Wednesday;106;43;9;19.44444444;52.8;NA;69.5482619;36.08614947
4166;28/05/1998;4166;1998;5;148;Thursday;98;43;3;23.88888889;64.3;NA;82.58490102;32.21108399
4167;29/05/1998;4167;1998;5;149;Friday;114;49;11;23.33333333;62.3;NA;30.49835487;27.70995253
4168;30/05/1998;4168;1998;5;150;Saturday;128;57;7;22.77777778;62.7;NA;60.44881287;32.97366928
4169;31/05/1998;4169;1998;5;151;Sunday;118;50;9;21.11111111;60.2;NA;34.42264207;38.53865673
4170;01/06/1998;4170;1998;6;152;Monday;100;36;8;17.22222222;45.7;NA;28.5709967;26.32026151
4171;02/06/1998;4171;1998;6;153;Tuesday;103;42;1;17.22222222;50.7;NA;38.27668155;25.31294893
4172;03/06/1998;4172;1998;6;154;Wednesday;83;38;3;12.77777778;45.7;NA;23.25574491;13.84200134
4173;04/06/1998;4173;1998;6;155;Thursday;109;42;5;13.33333333;37.7;NA;26.75184627;22.99927347
4174;05/06/1998;4174;1998;6;156;Friday;97;29;16;10;41.6;NA;11.09872011;20.06283733
4175;06/06/1998;4175;1998;6;157;Saturday;107;51;3;12.22222222;38.9;NA;17.05684684;8.27793897
4176;07/06/1998;4176;1998;6;158;Sunday;108;43;4;14.44444444;41.1;NA;11.23160901;22.3668408
4177;08/06/1998;4177;1998;6;159;Monday;113;49;8;13.33333333;46;NA;42.98555032;17.6349975
4178;09/06/1998;4178;1998;6;160;Tuesday;109;37;8;16.11111111;59;NA;24.99340156;16.76103198
4179;10/06/1998;4179;1998;6;161;Wednesday;102;39;10;20;58;NA;38.59489778;22.008156
4180;11/06/1998;4180;1998;6;162;Thursday;100;39;7;20;65.8;NA;37.98031616;18.32788572
4181;12/06/1998;4181;1998;6;163;Friday;108;47;8;23.33333333;61.5;NA;22.9358258;31.58540228
4182;13/06/1998;4182;1998;6;164;Saturday;104;48;6;20.55555556;58.2;NA;16.99714611;32.64782945
4183;14/06/1998;4183;1998;6;165;Sunday;92;41;8;19.44444444;57.5;NA;28.89686162;28.08337839
4184;15/06/1998;4184;1998;6;166;Monday;93;42;9;21.11111111;58.7;NA;24.83666879;27.98075713
4185;16/06/1998;4185;1998;6;167;Tuesday;101;41;6;21.11111111;61.2;NA;40.34263603;14.60760968
4186;17/06/1998;4186;1998;6;168;Wednesday;99;51;7;22.77777778;63.7;NA;38.98060818;21.57286644
4187;18/06/1998;4187;1998;6;169;Thursday;124;53;10;25;69.3;NA;57.06173766;35.32203054
4188;19/06/1998;4188;1998;6;170;Friday;97;36;17;22.77777778;61.2;NA;34.92028099;30.53814402
4189;20/06/1998;4189;1998;6;171;Saturday;104;46;7;25.55555556;68;NA;39.87605526;32.6693967
4190;21/06/1998;4190;1998;6;172;Sunday;102;43;9;26.11111111;66;NA;14.87343818;33.2518558
4191;22/06/1998;4191;1998;6;173;Monday;90;43;6;23.33333333;61.9;NA;32.31894236;27.79162873
4192;23/06/1998;4192;1998;6;174;Tuesday;84;32;4;23.33333333;60.6;NA;38.82109658;40.70392794
4193;24/06/1998;4193;1998;6;175;Wednesday;107;42;7;28.33333333;70.2;NA;74.84203322;35.79028861
4194;25/06/1998;4194;1998;6;176;Thursday;115;47;8;28.33333333;70.8;NA;66.86157388;42.7810871
4195;26/06/1998;4195;1998;6;177;Friday;103;49;11;26.11111111;68.4;NA;45.67984374;38.31475728
4196;27/06/1998;4196;1998;6;178;Saturday;116;62;4;27.77777778;70.3;NA;44.64320462;48.53856191
4197;28/06/1998;4197;1998;6;179;Sunday;104;55;8;25.55555556;69;NA;24.74926924;38.57458408
4198;29/06/1998;4198;1998;6;180;Monday;116;46;13;25;68.2;NA;33.57777762;20.55861957
4199;30/06/1998;4199;1998;6;181;Tuesday;96;47;5;23.33333333;60.5;NA;18.5673093;26.19409995
4200;01/07/1998;4200;1998;7;182;Wednesday;86;34;6;21.11111111;56.7;NA;29.63748919;23.97138572
4201;02/07/1998;4201;1998;7;183;Thursday;98;37;20;22.77777778;57.8;NA;56.59304926;26.49887505
4202;03/07/1998;4202;1998;7;184;Friday;92;33;7;26.11111111;65.4;NA;50.60613466;32.95029954
4203;04/07/1998;4203;1998;7;185;Saturday;105;39;8;20.55555556;62.4;NA;25.18535261;25.65884919
4204;05/07/1998;4204;1998;7;186;Sunday;77;35;5;21.11111111;56.3;NA;14.64234;25.58272289
4205;06/07/1998;4205;1998;7;187;Monday;105;46;8;25.55555556;69;NA;42.62921846;28.6439124
4206;07/07/1998;4206;1998;7;188;Tuesday;103;48;15;22.22222222;66.7;NA;32.68520081;34.48685219
4207;08/07/1998;4207;1998;7;189;Wednesday;104;44;9;23.33333333;64.9;NA;22.68554988;34.76415328
4208;09/07/1998;4208;1998;7;190;Thursday;91;34;6;23.88888889;64.2;NA;40.67284764;33.09015435
4209;10/07/1998;4209;1998;7;191;Friday;80;36;6;22.77777778;62.4;NA;33.00743301;30.7324721
4210;11/07/1998;4210;1998;7;192;Saturday;110;43;10;21.66666667;55.9;NA;21.59956941;38.47931227
4211;12/07/1998;4211;1998;7;193;Sunday;95;35;6;21.66666667;55.6;NA;24.59695233;38.65978109
4212;13/07/1998;4212;1998;7;194;Monday;99;46;10;22.77777778;60.3;NA;74.60421075;35.02177005
4213;14/07/1998;4213;1998;7;195;Tuesday;101;42;6;25.55555556;67.1;NA;87.57155584;37.97794647
4214;15/07/1998;4214;1998;7;196;Wednesday;85;31;8;26.11111111;66.1;NA;58.66838779;37.51170137
4215;16/07/1998;4215;1998;7;197;Thursday;105;45;8;26.66666667;57.9;NA;33.5777909;22.57435832
4216;17/07/1998;4216;1998;7;198;Friday;127;64;5;23.88888889;64.7;NA;43.69455859;28.33602324
4217;18/07/1998;4217;1998;7;199;Saturday;103;33;9;25;65.5;NA;63.66577071;31.51889713
4218;19/07/1998;4218;1998;7;200;Sunday;94;37;8;27.22222222;71.8;NA;33.63841174;33.74638349
4219;20/07/1998;4219;1998;7;201;Monday;90;35;11;26.11111111;68.1;NA;37.56955756;27.33572342
4220;21/07/1998;4220;1998;7;202;Tuesday;112;56;8;29.44444444;72.9;NA;57.59834544;34.91057586
4221;22/07/1998;4221;1998;7;203;Wednesday;111;44;9;24.44444444;67.6;NA;24.98237605;18.72327745
4222;23/07/1998;4222;1998;7;204;Thursday;100;46;8;22.77777778;56.6;NA;38.54862092;20.51861999
4223;24/07/1998;4223;1998;7;205;Friday;104;56;7;22.22222222;51.1;NA;26.59572836;21.37177519
4224;25/07/1998;4224;1998;7;206;Saturday;107;48;6;21.11111111;55.4;NA;28.59339095;24.79068919
4225;26/07/1998;4225;1998;7;207;Sunday;117;40;10;21.11111111;56.8;NA;19.56710495;27.98221011
4226;27/07/1998;4226;1998;7;208;Monday;109;51;5;23.33333333;65.1;NA;39.59327575;27.70015231
4227;28/07/1998;4227;1998;7;209;Tuesday;103;46;6;26.11111111;64.9;NA;44.10346942;25.27993339
4228;29/07/1998;4228;1998;7;210;Wednesday;113;47;11;25;55.2;NA;21.56972202;33.14993438
4229;30/07/1998;4229;1998;7;211;Thursday;101;36;4;22.22222222;57.5;NA;30.60636115;20.57765128
4230;31/07/1998;4230;1998;7;212;Friday;100;34;7;21.66666667;54.7;NA;13.58473982;25.01896739
4231;01/08/1998;4231;1998;8;213;Saturday;105;36;14;22.22222222;57.3;NA;29.62868121;31.40250504
4232;02/08/1998;4232;1998;8;214;Sunday;90;40;8;22.22222222;55.9;NA;26.66532033;39.42618181
4233;03/08/1998;4233;1998;8;215;Monday;109;38;6;25.55555556;64.8;NA;62.56340038;33.36463122
4234;04/08/1998;4234;1998;8;216;Tuesday;101;42;6;21.11111111;68.6;NA;29.69149113;20.95578212
4235;05/08/1998;4235;1998;8;217;Wednesday;96;46;9;24.44444444;70.7;NA;27.64176661;22.92161041
4236;06/08/1998;4236;1998;8;218;Thursday;138;52;14;25.55555556;71.3;NA;39.72267734;20.85506087
4237;07/08/1998;4237;1998;8;219;Friday;116;38;9;23.88888889;70.8;NA;33.56635647;11.04919598
4238;08/08/1998;4238;1998;8;220;Saturday;81;25;6;25;70.7;NA;33.54803691;19.27074746
4239;09/08/1998;4239;1998;8;221;Sunday;81;33;7;25;70.1;NA;36.47629034;21.71962224
4240;10/08/1998;4240;1998;8;222;Monday;93;30;3;24.44444444;68.5;NA;35.53233443;28.38562385
4241;11/08/1998;4241;1998;8;223;Tuesday;96;49;8;21.66666667;63.4;NA;36.7312325;24.22547036
4242;12/08/1998;4242;1998;8;224;Wednesday;109;39;13;21.11111111;60.9;NA;31.49446177;29.70236858
4243;13/08/1998;4243;1998;8;225;Thursday;98;36;8;21.66666667;60.2;NA;40.36719279;31.73785797
4244;14/08/1998;4244;1998;8;226;Friday;108;44;11;21.66666667;64.4;NA;64.35934155;26.67652025
4245;15/08/1998;4245;1998;8;227;Saturday;93;35;10;21.66666667;64.3;NA;30.16125392;21.77429429
4246;16/08/1998;4246;1998;8;228;Sunday;90;47;8;22.22222222;62.9;NA;24.37766111;27.89713439
4247;17/08/1998;4247;1998;8;229;Monday;111;55;12;23.88888889;69;NA;53.29653164;23.4949485
4248;18/08/1998;4248;1998;8;230;Tuesday;101;47;8;20;63.9;NA;15.24621085;21.86840204
4249;19/08/1998;4249;1998;8;231;Wednesday;104;39;4;20.55555556;55.1;NA;37.16405385;21.02179529
4250;20/08/1998;4250;1998;8;232;Thursday;143;57;17;22.77777778;65.4;NA;62.16930239;25.42327181
4251;21/08/1998;4251;1998;8;233;Friday;101;41;10;26.66666667;70.8;NA;49.16622355;31.88864398
4252;22/08/1998;4252;1998;8;234;Saturday;105;50;2;25.55555556;69.5;NA;48.22671997;33.80934885
4253;23/08/1998;4253;1998;8;235;Sunday;104;52;7;27.22222222;71.2;NA;63.26586832;44.56456758
4254;24/08/1998;4254;1998;8;236;Monday;91;41;10;24.44444444;71.4;NA;52.18597735;18.83323968
4255;25/08/1998;4255;1998;8;237;Tuesday;103;32;6;24.44444444;63.9;NA;30.1958925;25.21480927
4256;26/08/1998;4256;1998;8;238;Wednesday;107;29;14;22.77777778;60.9;NA;34.15674415;26.17304901
4257;27/08/1998;4257;1998;8;239;Thursday;111;50;11;22.22222222;64.5;NA;34.35618787;27.11317902
4258;28/08/1998;4258;1998;8;240;Friday;102;45;9;20.55555556;66.4;NA;36.16718371;13.14608001
4259;29/08/1998;4259;1998;8;241;Saturday;92;43;8;24.44444444;63.1;NA;27.15413426;21.32482556
4260;30/08/1998;4260;1998;8;242;Sunday;109;55;5;21.11111111;55.7;NA;17.26870202;22.70452986
4261;31/08/1998;4261;1998;8;243;Monday;119;54;8;20.55555556;54.6;NA;29.18844902;19.649497
4262;01/09/1998;4262;1998;9;244;Tuesday;110;46;4;20.55555556;58.5;NA;55.15191056;17.74129873
4263;02/09/1998;4263;1998;9;245;Wednesday;91;38;13;18.33333333;50.1;NA;46.17143837;21.19656283
4264;03/09/1998;4264;1998;9;246;Thursday;107;45;10;20;57.9;NA;51.13886111;24.49864896
4265;04/09/1998;4265;1998;9;247;Friday;99;45;7;20.55555556;54.2;NA;30.08405342;35.92940895
4266;05/09/1998;4266;1998;9;248;Saturday;96;44;5;21.11111111;61.4;NA;52.1240217;32.30044868
4267;06/09/1998;4267;1998;9;249;Sunday;122;42;6;27.22222222;70.4;NA;48.05697699;48.47639291
